"","kba","coastal_protection_reef","coastal_protection","coastal_protection_offshore","coastal_protection_onshore","commercial_timber","domestic_timber","flood_mitigation_500km","flood_mitigation_50km","fuelwood","fwfish","grazing","marinefish","moisture_recycling","nitrogen_retention_500km","nitrogen_retention_50km","nature_access_rural_6hr","nature_access_rural_1hr","nature_access_urban_6hr","nature_access_urban_1hr","pollination","reef_tourism","sediment_deposition_500km","sediment_deposition_50km","vulnerable_carbon"
"12316",6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12317",46602,0,0,0,0,0.00027358284570242,0,0,0,0.0010883954203792,0,0.104466752075047,2.41603767871857,0,0,0,69959.11328125,1145.55535888672,147059.828125,0,0,0,0,0,0
"12318",31903,0,0,0,0,0,0,12313.9656267445,9269.52754603263,0,0.204545259475708,0.324777185916901,0,14.2920714149473,78342644.75,57791500,14149836.5,1258201.8125,9060702.75,3260606.1875,23.0913410186768,0,336721.31640625,254096.89453125,0
"12319",8297,0,0,0,0,0.00297454257088248,0,25759.5195397473,19889.1635605925,0.0106053613562835,0.179022441618145,0.397549012675881,0,0,890963.578125,627660.142578125,39171481.3261719,41398.9868574142,33600422,0,49.5453099766746,0,150.088114738464,119.452042102814,116
"12320",31730,0,0,0,0,0.0033756159650075,0,101133.388189853,18819.5920257549,0.0134029490153545,2.67031715577468,5.73349658078162,225.16449546814,82.0497499382255,868646543,259089398.5,64264224.75,3610383.22241211,46076180.375,7749137.46875,311.379730701447,0,5706076.22135925,1713553.71136093,284
"12321",46661,0,0,0,0,0,0,28.5953090846009,4.74062025609679,0,0.498041689395905,0,0,0,0,0,795844.96875,63280.0267715454,265157.6640625,9397.99609375,0,0,0,0,0
"12322",31695,0,0,0,0,0.243338041683768,0,150537.428800215,59782.4594150323,0.970032004656882,0.610035058110952,13.8111871700213,1363.60673904419,685.294597052412,852131398.230469,433972888.8125,382450156.75,27569594.5900154,256434272.5,9287980.125,479.817502450198,0,13468261.6296692,6002044.61709595,281
"12323",8300,0,10982.7443008423,2457.79316043854,10982.7443008423,4.86722878371738,0,0,0,5.62538793516815,0,3.57410415217588,108.019685268402,0,3806479.49199677,3481720.38692474,96232771,1487453.03515625,73301978.5,757513.501312256,16.6734354154323,0,0,0,1437
"12324",31659,0,0,0,0,2.48144256740232,0,898433.527656867,266047.376565105,9.91948217979557,1.6674757306464,29.4368326179781,0,2463.09256574612,4089884176,1440533169,369547702.375,5017814.70484781,247578783.5,5181570.6484375,1180.85796880722,0,83141477.4558105,29382843.2915649,1830
"12325",45665,0,0,0,0,0,0,0,0,0,0,0,7126.78881549835,0,0,0,0,0,0,0,0,0,0,0,0
"12326",45664,0,3.25022447109222,32.6669378918596,3.25022447109222,6.54603190923808e-05,0,0,0,0.00025940545310732,0,0,21880.73858881,0,0,0,822470.645385742,22845.9448394775,0,0,0,0,0,0,0
"12327",45663,0,0,2.79983687400818,0,0,0,0,0,0,0,0,10791.3018388748,0,0,0,47567.80078125,196.462493896484,1469.83630371094,0,0,0,0,0,0
"12328",31738,0,0,0,0,2.09922490895306,0,137938.467799281,76471.2723269455,2.09179917452948,2.67750952579081,1.85378922243091,99.6017946004868,253.121484074986,92671975.25,62048085.5,6903409.96875,956958.282470703,2971570.78125,1253500.51953125,82.0686699151993,0,23695960.3457031,15822844.3125,743
"12329",46646,0,0,0,0,0.222540341006972,0,11712.2930807622,8789.73789764249,0.244195254332515,0.414395928382874,0.312834218144417,6.65723389387131,47.4602782640599,16945644.5,13201843.5,787944.09375,93922.82421875,349596.5625,129799.478515625,10.9575650691986,0,5460583.265625,4311925.359375,142
"12330",102,0,0,0,0,2.48998422279504,0,29466.3724488955,23021.3019879384,0.958306653182337,0.0793335037305951,1.39149909604537,1896.96701049805,208.414489476165,8344769.25,6441587.6015625,10443071.6875,1187568.79882812,8577751.7421875,7950.06298828125,0.283591512939893,0,855475.81312561,689619.356964111,1745
"12331",31728,0,0,0,0,0.813531564668864,0,2934.62491728992,2320.15856454386,0.629593741534224,0.0134505955502391,0.299532546646255,321.672272205353,69.4714964920549,1617861.234375,1348119.5859375,1779664.6875,226343.3046875,1225050.40625,0,9.81856219097972,0,216341.501953125,175689.619140625,208
"12332",31884,0,0,0,0,0,0,0,0,0,0,0,948.483505249023,0,0,0,0,0,0,0,0,0,0,0,0
"12333",31711,0,0,0,0,0.0986618027091026,0,5852.35552456544,4797.36371156795,0.203709274530411,0.119505478069186,0.269132721856887,474.241752624512,41.6828978952329,3595384.375,2956596,1575535.46875,77449.48960495,1093106.2734375,64868.0546875,0.618672505021095,0,451891.993164062,359222.963867188,218
"12334",31889,0,0,0,0,3.27526713986959,0,4590.10127406874,3885.17505575571,4.0570961306456,0.0259301441255957,4.53675129424495,187.206857681274,416.82897895233,4877279.71875,4166574.10546875,10889169.65625,522010.639160156,2093258.6953125,0,7.17542908023461,0,760843.944011688,642905.288619995,1381
"12335",46568,0,0,0,0,6.98918078768945,0,91171.8569446152,68901.4548004181,2.25513340029085,0.0313700770493597,4.07019137490819,478.269335269928,625.243468428494,30574648.1015625,23597305.0234375,9800488.89453125,183342.730363369,2897599.89453125,0,13.1252264012583,0,1366088.82606506,1096490.46611023,3141
"12336",46595,0,0,0,0,6.33526863112334,0,20957.0127542187,11746.548842992,7.09704428335644,0,4.50720008799695,0,466.405388183689,43501241.8125,23892079.15625,52170389.328125,2020868.03120041,24991008.59375,979325.200195312,55.1422082185745,0,1475188.02444458,805207.972106934,1916
"12337",31927,0,0,0,0,0.497055014536583,0,3995.48661564659,2812.27115539056,0.143618756723098,0.0163455395959318,0.825683338959448,40.7639808654785,83.3657957904659,5517766.359375,4009851.3203125,2073066.46875,63128.9641342163,611724.1953125,0,2.35793099552393,0,1043501.86621094,757109.631835938,312
"12338",6954,0,5.03662776947021,17.9300608755324,5.03662776947021,0.00177968293428421,0,0,0,0.00705582974478602,0,0,42.6615082025528,0,0.0221491456031799,0.021740248426795,1469096.9375,57746.2377929688,1207346.25,0,0,0,0,0,92
"12339",31735,0,4363.60412994027,0.983303335029632,4363.60412994027,0,0,0,0,0,0.287626028060913,0.234569366772736,138.0739402771,0,154686.241928101,153256.078277588,9990520.125,354529.9921875,16020411.5,1476696.5489502,73.3277830779552,0,0,0,278
"12340",31701,0,0,0,0,0,0,0,0,0,0,0,12.5864814519882,0,0,0,0,0,0,0,0,0,0,0,0
"12341",6953,0,0,9.85872745513916,0,0,0,0,0,0,0,0,66.3794417381287,0,0,0,440087.78125,133622.46875,271235.8125,37062.2265625,0,0,0,0,62
"12342",6473,0,0.0022159629734233,0.547198891639709,0.0022159629734233,0.000693604820918944,0,0,0,0.00201347425080311,0,0,237.22717577219,0,34489.5680792332,33910.7468967438,1414876.49511719,102180.075546265,3815280.1875,0,0,0,3.76094105839729,3.71977543830872,0
"12343",31807,0,0,2.14662766456604,0,3.90657333173531e-05,0,0,0,6.120134357101e-05,0,0,62.368677854538,0,0,0,7501783,21432.8550376892,7674638.25,0,0,0,0,0,0
"12344",6474,0,0,0,0,0.198725386626309,0,702527.50503188,288755.280641783,0.792598718808088,0,72.4623067947103,730.208515942097,9.39435181788773,1325132779.46362,550045245.482178,696850739.150391,13333928.4585209,579215900.160645,2507920.95507812,402.681277328047,0,26475679.0644763,11083629.3724055,70
"12345",6471,0,14303.4102758154,5780.00954818726,14303.4102758154,23.9483449964257,0,65155.8480833985,35881.8134894597,35.1918774013924,0,451.386425943049,4526.77388957143,0,332052547.492152,199563680.851091,275142435.080078,11086093.0909104,554036162.252197,41300805.3139648,6315.65751157162,0,5308098.33097154,3724145.10740183,46266
"12346",31705,0,7.10272911842912,1.26552203670144,7.10272911842912,0.00123773387692259,0,0,0,0.00509767050557087,0,0.194957805889011,90.8946116268635,0,1063856.32506025,999524.13837225,2983943.89648438,81203.7583594322,1473444.796875,0,0,0,0,0,0
"12347",46662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12348",6963,0,0,0,0,2.34947320505206,0,45774.7189522346,12827.797262575,1.5895962597392,0,0,113.387635231018,0,52075873.125,18521125.5625,7744629.1875,175126.687225342,2243868.71875,51972.75390625,2.48292737081647,0,20064.5022888184,7627.1686706543,409
"12349",31712,0,3187.87368106842,163.469673156738,3187.87368106842,6.02208606796601,0,477.316036939326,213.057702537112,5.24226633850206,0.395761556108482,0.390374302864075,85.9069275856018,0,8465471.90820312,7085199.6953125,75826351.875,1575820.46972656,126901933.5,214224.403015137,28.3488017541094,0,42266.4669895172,35235.9094145298,3135
"12350",46618,0,0,0,0,3.03742818128509,0,17458.6070640816,4707.67805963199,4.0859563527049,0.0204661809839308,0,299.393939971924,0,75430840.609375,24550604.09375,15772465.3125,479057.123046875,8654057.28125,27033.6083984375,2.87664673477411,0,823228.782924652,268683.632561684,1054
"12351",6919,0,0,0,0,0.325011582641327,0,18348.5547589322,16250.3703159054,1.07728841779579,0.76749781658873,6.13975012315835,66.8753414154053,0,829147.55859375,684367.09765625,29789152.25,304696.793212891,50506150.5,843428.03515625,119.955746173859,0,33458.6988143921,27287.418182373,319
"12352",46652,0,36.4430465698242,0.414480656385422,36.4430465698242,0,0,0,0,0,0,0,151.442148089409,0,4.21144676208496,4.1911449432373,0,0,0,0,0,0,0,0,0
"12353",46593,0,5870.318470272,2221.65245306492,5870.318470272,0,0,0,0,0,0,0,50.0933637619019,0,209386.67723465,207475.958953857,656583.171875,65647.0947265625,817470.7421875,115924.624023438,0,0,0,0,624
"12354",46615,0,168948.440448842,5887.75933837891,168948.440448842,0.00246376395686394,0,435.594134582764,387.297674747136,0.00975728164785404,0,1.81208140126132,320.195646643639,0,2356877.16944355,2197384.08705801,641672776.686295,1950812.70739746,1489518666.5,7973268.22705078,54.1825668811798,0,110.140293679666,100.210241096094,3901
"12355",6483,0,5577.52099609375,16128.422668457,5577.52099609375,0,0,0,0,0,0,0.447515529723628,523.805912017822,0,62749.17578125,62263.25,16861621.375,1648285.42736816,15029648.625,2207334.484375,0,0,0,0,22
"12356",6487,0,10674.8811321259,1467.78887612373,10674.8811321259,0.680933684265707,0,0,0,2.69304362616548,0.282152472995222,4.17616744718559,503.001480102539,48.0632915473798,461458.846099854,402173.247451782,17004029.25,443613.100585938,23242551.5,0,38.2946549654007,0,1443.35374325514,1331.16169387102,249
"12357",6500,0,0,9.4651186466217,0,0.198488372316118,0,0,0,0.761753831862023,0,2.42666567002992,1087.14608478546,0,418640.202636719,412480.006347656,17219672.75,208295.489868164,25073074.5625,0,49.9780731201172,0,0,0,0
"12358",6516,0,0,3.11646750057116,0,0,0,11.3529363593885,9.5296720111428,0,0,0,3616.61654376984,0,1526.43212890625,1280.87426757812,5092.10089111328,280.739931106567,0,0,0,0,1.37059950828552,1.14934062957764,0
"12359",6495,0,0,0,0,13.2878031418214,5.01801471687602,166634.425106931,33790.0636922183,25.471581533545,0.368816321715713,80.1105765308775,0,1342.96457173258,1284772841.25,390696536.03125,140710180.945312,1562944.49444485,205927151.567871,463670.696289062,881.187635465292,0,15675604.8008614,4073577.7319479,11093
"12360",46604,0,0,0,0,1.98897333357992,0,18437.4356830688,4592.87816502322,5.40213100850069,0.26230663061142,5.84886551897638,0,145.996835410652,55738589.5,16339298,30274288.6875,581577.196807861,41514502.75,0,82.3078052476048,0,2370759.28503418,718100.284210205,749
"12361",46638,0,0,0,0,10.2695954480956,0,295620.301093181,161704.963900643,11.4143760792155,0,0.0688012465834618,240.099296569824,149.713315218395,148157462,88072534.75,94610224.6875,2713761.66156864,86299995.6875,4008472.64257812,169.539939106675,0,7822731.98694992,4657339.572052,3235
"12362",46588,0,0,0,0,1.61017225340173,0,1229.65653975358,963.521654851723,3.36944796626857,0,1.25582191235919,1510.29307556152,0,118556353,70119968.75,63292581.375,1112757.41723633,73603381.5,1504990.00976562,164.973017781973,0,2834025.50476074,1679540.15921021,1114
"12363",46660,0,0,0,0,0.0435064445748238,0,15944.5333424427,2519.26020328757,0.177361891526746,0.0370330887380987,4.68994635515649,0,404.908441942389,304932095,70824737.28125,14145684.296875,425866.319987774,191470.509765625,56246.9279785156,0.000101002216979396,0,20690796.6274414,4929365.68536377,228
"12364",46644,0,0,0,0,0.021383418775399,0.103978174167012,4337.64510504383,669.46760388615,0.123312306983451,0,1.60569381194518,0,79.4217002989105,152829514,33684779.5,1964619.05078125,61740.3674163818,0,0,0,0,20777916.296875,4599670.76171875,360
"12365",31713,0,0,0,0,5.14449117263993,0.0104931184373344,31504.2375818292,8941.08983004052,17.6315251559629,1.12388297426514,34.6186258031429,0,765.944673695542,367340234.25,152888240.3125,168132950.75,8316524.92660427,80604453.03125,7527934.35351562,708.254842817783,0,16835609.2601318,7164299.7633667,3491
"12366",31676,0,48348.3410566521,9592.22474312782,48348.3410566521,28.5268894784631,13.2153936765082,26648.3242540742,21975.4979357191,51.6279655625601,0,0,1361.06426167488,0,21983881.5810547,19866621.3783569,182286566.28125,4912320.97887516,167157540.65625,1592950.80078125,5.99477193690836,0,412606.694271088,378582.938008308,7410
"12367",46643,0,0,0,0,0.716398945272906,0.069786781217519,13140.6429949745,3886.27161330808,2.6409422178272,0.233620827551931,5.4063429319969,0,78.1977585675323,61230262.5,24320544.875,39338703.375,930939.251281738,45161077.375,2272223.53222656,642.252855300903,0,2550186.23931885,1169752.76245117,596
"12368",8198,0,0,0,0,0.00285298546294822,0.00123429598738243,115.690587915741,63.4750156084996,0.0120334853745647,0,0.487046060179694,0,0,3548152.48754883,2604518.73858643,8172697.15625,573136.91204834,2683425.52734375,265431.916015625,8.80058203241788,0,112132.923327327,80001.2927265763,0
"12369",8186,0,0,0,0,0.0432305672660586,0,3340.33205601782,2474.49904792319,0.173587395583289,1.50343388225883,3.57224986315812,0,98.6010133744951,21039535.25,15214161.0625,52075789,11801758.9162598,132058260.5,20208158.5095215,494.504650115967,0,2721482.62597656,2025033.82910156,41
"12370",8189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12371",8197,0,0,0,0,0.00186797435162589,0,6.30411762573031,6.03555138130421,0.00746222934685647,0.69094106182456,0.437533881429176,0,0,18796.5879113376,18232.0865419209,8050477.25,31016.2041015625,21201540.5,0,23.1368221193552,0,926.055373191833,889.220025420189,5
"12372",8196,0,0,0,0,0.0108179302127994,0,7373.3998300854,6591.31903039903,0.0436124085139918,0.071037286426872,1.56217137179916,0,0,5338388.0234375,4630168.22265625,27306994.5,1744471.15887451,64584809.5,18097351.703125,142.864773213863,0,303100.566452026,278443.930419922,0
"12373",20315,0,0,0,0,0,0,176.207929823927,157.252595745101,0,0.0365147746633738,0.371020552381997,0,0,1545071.11753845,1317329.137537,5716062.375,225137.267780304,25987632.75,186043.05078125,21.0247502326965,0,21222.3650642112,18424.3835250735,1
"12374",46642,0,0,0,0,1.1783539860999,0,10396.7243305669,6430.81462171309,3.03079371720485,0.405047597014345,9.20856348814258,806.414413452148,19.7685765589577,139223490.1875,97977638.6875,121506383.25,9955664.04345703,54717258.75,9586960.27148438,701.686231851578,0,1264115.68310547,857771.159179688,1172
"12375",20608,0,31141.4296875,0,31141.4296875,0,0,0,0,0,0.0101540700998157,0.332339187937766,12.7285666465759,0,2656479.90625,2553330.53125,12430816.5,2557499.5625,5471725.875,3323079.625,6.61723899841309,0,0,0,124
"12376",20703,0,0,0,0,0,0,0,0,0,0.338362540118396,0.982646120115375,201.603603363037,0,80873866.75,69879109.25,53867055.25,14406223.75,23710812.125,17317938.75,25.809617087245,0,0,0,941
"12377",31734,0,0,0,0,0.0129558407771436,7.55046740639098e-05,270025.924480109,24176.2386920029,0.0529396259126567,0.267044294043444,3.7993203919854,0,15.2914679964245,3620577547,495102076.375,277350529.268799,950502.329679966,178421668.9375,0,940.769792710524,0,256246001.300049,34730842.5105591,0
"12378",31729,0,0,0,0,0,0,1316.82027368566,860.620112344442,0,0.0623952299356461,0.704982116818428,96.7697296142578,0,150736496,97211404,4142867.5,219120.140625,1823908.625,139910.21875,96,0,3372477,2175353.75,13
"12379",46599,0,9824.689453125,0.149384930729866,9824.689453125,0,0,0,0,0,0,0,41.4180374145508,12.3251266718119,0,0,3629016.75,0,1823908.625,0,6.14351749420166,0,0,0,0
"12380",46659,0,0,0,0,0.240374821658395,0,13356.6657140639,3314.17451870697,0.963143998169464,0.0988605214515701,10.617808011967,314.501621246338,174.15927761338,1990383218,1240668259.75,96047749.875,158648.787658691,63821805.125,0,780.22675126791,0,24420332.7138672,14940031.4277344,264
"12381",46600,0,0,0,0,6.34275856625104,0,23908.6469034235,6327.26360354894,26.2707056616961,0.218894434859976,22.1619334959183,1316.4122569561,0,526969479.625,201720564.6875,265654941,21280215.4749584,124512929.5,2255728.21484375,1645.11159431934,0,20705380.3564453,4179841.70947266,3576
"12382",8211,0,0,0,0,0,0,0,0,0,0,0,10.1554393768311,0,0,0,0,0,0,0,0,0,0,0,0
"12383",46658,0,0,0,0,1.26771212123552,0,10846.2262872971,721.30353815412,3.95418792965045,0.212966143502854,11.9536265805004,103.949960947037,0,624737924.30127,213365373.950195,199725110.4375,13533428.3995361,92565945.28125,3214744.09375,371.755703121424,0,46919074.8334961,32627862.5859375,1982
"12384",46597,0,17884.0319824219,0,17884.0319824219,0,0,0,0,0,0,0.250546046627421,29.6999888420105,0,263508.234375,258793.390625,33145931.75,5718072.1875,14591269,2964742.015625,11.3053712844849,0,0,0,89
"12385",46598,0,0,0,0,0,0,0,0,0,0,0,2.12142777442932,0,0,0,0,0,0,0,0,0,0,0,0
"12386",24245,0,33711.8984375,0,33711.8984375,0.333932150676327,0,0,0,0.841577531173628,0.435430444544181,4.63718445847966,195.635479688644,0,95611727.375,84925594,153246791.75,29649364.074707,67484619.125,36013849.78125,222.681223962456,0,3814319.93389893,3370714.00646973,2300
"12387",31769,0,6512.294921875,7355.1845703125,6512.294921875,0,0,0,0,0,0.0203568078577518,0.128342241048813,20.5614932179451,0,128600.7734375,127345.75,12430731.75,3250322.375,5471725.875,3909209.625,0.322064131498337,0,0,0,32
"12388",46641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12389",46596,0,18982.73828125,17159.5856933594,18982.73828125,0.000211979655839239,0,0,0,0,0.0635774955153465,0,38.9131014943123,24.6502533436238,67517.9716796875,67043.16015625,8275039.5,1725462,3647817.25,552683.15625,75.374641418457,0,656.134033203125,651.614990234375,66
"12390",46601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12391",46607,0,0,0,0,0.0289504430047778,0,2526.97734459142,1083.44660620277,0.116329115552749,0,3.71534895964674,10.9910702705383,0,102887933.65625,58054488.546875,3244011.75,744881.703125,6451605.75,1847213.875,213.016445159912,0,2699306.74023438,1693228.22949219,0
"12392",46608,0,0,0,0,0.00297089010860055,0,0,0,0.0119310838330923,0.0253112453501672,0.812033486485282,0,0,2389186.3125,1897614.6171875,8949172.625,1132171.49951172,21757901.75,3056981.4375,14.4066932797432,0,29702.4454727173,22878.3664283752,0
"12393",46606,0,0,0,0,0.155951136200156,0,8953.63427950221,4799.40625118848,0.624748576937861,0.204182147979736,5.4078496665306,0,0,42835515.5,26364052.5,6488023.5,1286356.96875,12903211.5,8905820.5,293.764221191406,0,1929304.99609375,1172638.77539062,112
"12394",9638,0,0,0,0,0,0,0,0,0,0,0.351158618927002,0,0,15735851,15244014,0,0,0,0,16.924280166626,0,13531.7802734375,13114.9453125,0
"12395",10502,0,0,0,0,6.86717830831185e-05,0,0,0,0.00027669919654727,0,0,0,0,18.2534847259521,15.4364891052246,10762266.375,67576.6514415741,21505352.5,0,0.169464409351349,0,0.0287002995610237,0.0242003370076418,5
"12396",46605,0,0,0,0,0.00108309253118932,0,8.83414018498046,8.62866475270644,0.00441853841766715,0,0.901493477151621,0,20.227475911768,2543435.90625,2098570.4921875,7569360.75,614164.495117188,15053746.75,2541082.49755859,8.78244686126709,0,77624.3302307129,65151.0225448608,0
"12397",46647,0,0,0,0,0,0,465.836967434958,414.770374820115,0,0,3.52686347438739,0,123.251266718119,3006768.4453125,2315304.7265625,10813372.5,867067,21505352.5,756516.6328125,203.676495552063,0,278113.901611328,214980.8125,0
"12398",46610,0,0,0,0,0.168323492655946,0,215382.436672492,101948.368535548,0.673757055502709,0.191568322479725,14.071667566941,1.4340488910675,184.876900077178,234716639,146649179.75,12976047,4638061.25,25806423,4086955.46875,713.338741779327,0,18415474.65625,11616799.0517578,223
"12399",46609,0,0,0,0,0.0285960601736029,0,4476.06173742502,3460.44445692383,0.114653825684132,0,20.2326239674939,0,406.729180169793,71117931.34375,56768420.34375,41392527,4670201.59701538,82705981.5,5903281.2890625,1048.51164221764,0,1190710.21374512,868487.152404785,108
"12400",6171,0,0,0,0,0,0,24020.7748098167,7975.38920543344,0,0,0.0950665958166669,0,6.15444217296945,618639.4375,323479.78125,795320.1875,1752.38098144531,460323.84375,0,0,0,760.446594238281,399.528594970703,0
"12401",46580,0,0,0,0,0.00142400776195282,0.000980939017608762,1830.87906475157,1375.37221787441,0.00587605364871187,0,0.669306201347577,0,550.918464914981,500773.957323551,307432.037438393,1751731.9876709,22053.2121748924,209030.849121094,6017.509765625,0,0,6532.31570518451,4781.91494155599,0
"12402",46586,0,0,0,0,0.125527616822477,0,7564.97958182716,1569.32595701839,0.500814646100359,0,2.88574304072692,0,50.3481802792234,58913226.5,18025422.25,2886574.46875,67682.4454345703,2793646.3125,673579.65625,94.4474999904633,0,317239.92578125,91485.9761352539,603
"12403",46633,0,0,0,0,5.33534970813972,0,374515.840038802,157352.90304427,21.415697043575,0,58.8771290871654,0,1529.57507418601,729608194.625,336764955.3125,934628603.53125,6005222.30118275,836954757.03125,2383702.2421875,76.8616780301987,0,41082525.5177002,18413731.8502502,10401
"12404",46583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12405",46637,0,0,0,0,1.00505350048583,0,17344.3384385327,7321.19746643072,4.00001751316605,0,1.6929391683106,45.398829460144,0,30370214.375,14519158.9375,37036670,704995.421085358,17540792.75,3042.0400390625,82.3734064102173,0,1002168.76487732,479924.331222534,373
"12406",46636,0,0,0,0,0.0723661258816719,0,2352.41379509959,1163.72774264821,0.287356436252594,0,0.0510695204138756,16.2138676643372,0,3221296.5,1759152.375,7794092,382.649780273438,4804377.75,0,15.6539306640625,0,45676.18359375,23740.990234375,42
"12407",46582,0,0,0,0,1.6754705521818,0,86700.5957267885,49786.7309754755,6.70979655293478,0,19.5221016028159,0,526.001706144856,106972638.53125,74417594.3125,92420773.0625,79546.5025486946,51935225.125,25842.431640625,141.424406329519,0,1348843.96294403,976363.839202881,3471
"12408",46634,0,0,0,0,0.207219341386934,0,19447.4519276863,6399.71061334037,0.823957345466156,0,2.37453721092339,0,22.8855364905561,52562944,20545654.5,11142093.375,184510.264282227,6808220.375,15231.4189453125,2.73555931448936,0,1612164.33203125,596005.002929688,404
"12409",31707,0,0,0,0,0,0,3563.64973882708,2114.56422556336,0,0,2.55735271597166,0,536.230342099694,6660601.09765625,4369632.46484375,13474147.6171875,40446.0869598389,15698649.03125,0,0,0,86630.405166626,56183.9271259308,0
"12410",46592,0,0,0,0,0.339018642080649,0,19794.1841996819,3399.58331594146,1.29130394817858,0,1.69964784802646,0,27.4626437886673,79147236,13829962,5757312.8125,50785.6191101074,2329527.34375,23713.734375,26.2716270685196,0,2320538.9140625,505797.173828125,309
"12411",46589,0,0,0,0,0.0132716987282038,0,7793.95163230042,1683.65708893154,0.0529878977686167,0,1.20618581381982,0,79.2599904097383,113337577.75,29329076.25,4846715.484375,81332.4439115524,5990534.63964844,0,168.990824520588,0,4009380.74609375,955180.80859375,68
"12412",31677,0,0,0,0,1.05441102686573,0,128726.664594834,53018.2154206762,1.51390841173917,0,0,117.719821929932,8.80666560108203,75868388.75,38098250.625,34165629.8125,251579.206748009,30475661.3125,1667750.5,92.4826564788818,0,1949096.02587891,870367.260009766,446
"12413",46577,0,0,0,0,19.4962017787266,2.5773378350365,2638998.85571391,421624.265748951,55.2366373110972,0,243.386943725242,0,8092.17375889854,6986352489.10156,1916806209.75,212657257.32373,2834160.94259262,175044522.040894,3601313.53063965,498.8730216784,0,101984530.591364,26918008.4585843,47170
"12414",46591,0,0,0,0,0.701497270234075,0,0,0,1.96580088879228,0,1.32620319724083,42.1560559272766,0,5403463.59375,4187067.21875,25998541,418695.777832031,13316980.25,21939.7104492188,23.1558629721403,0,1046019.8125,794727.6796875,466
"12415",46581,0,0,0,0,0.0269597369758154,0.0196450758874201,252451.778492962,25944.9202067866,0.114247136356685,0,10.7948255715321,0,4672.63649946149,2373289300.97879,591411260.218674,43554217.0016174,758538.028928757,31791039.4511719,315273.765625,0,0,56252581.956208,7763329.05183328,0
"12416",46587,0,0,0,0,0.211118641462116,0,6640.23908773961,5003.74357279031,0.846500647449398,0,2.70220503431906,0,96.6972748048628,61372020,41830310.125,4825192.125,2016.91271972656,1965521.34375,0,7.08813258935697,0,1441955.80566406,1036430.98474121,822
"12417",46635,0,41140.01171875,0,41140.01171875,0,0,0,0,0,0,0,2.1358335018158,0,456104.53125,438225.3125,0,0,0,0,0,0,0,0,57
"12418",45644,0,32877.4684753418,10448.5010967255,32877.4684753418,11.1966859653647,0,56256.9143380826,41404.5831318292,9.46367539254775,1.81233252515085,22.1318940750285,1963.56869959831,599.82445951377,22669828.0664062,18722799.7767334,232520851.25,5999253.85530758,341174007,20682751.7802734,144.497519900524,0,204705.249685735,170547.740426257,6099
"12419",24052,0,33254.5583599806,18836.9050130844,33254.5583599806,14.3350870018997,0,0,0,4.1804877824061,1.00013026851229,37.8634799911254,995.220476150513,725.242301048468,166463108.565674,148898145.181763,316346285.875,15010741.6978607,450836939.5,150028023.4729,40.9994051104843,0,71114.1121072769,62385.6938665509,7085
"12420",8201,0,0,0,0,0,0,0,0,0,0,0,1430.89395141602,0,2386434.5625,988482.6796875,106950.649414062,5764.5966796875,0,0,0,0,0,0,0
"12421",31741,0,1333.17199707031,0,1333.17199707031,0.00228051678277552,0,3738.28438889412,3422.77075338713,0.00787786021828651,0.34404738782905,3.2125956704393,1202.12459969521,0,3046266.875,2804915.796875,10618154.5,5878.57015991211,7011154.625,0,287.923847198486,0,143180.837936401,127715.721931458,192
"12422",30811,0,0,219.478851318359,0,0,0,0,0,0,0,0,0.715288549661636,0,0,0,166855.296875,285.502105712891,1007.94061279297,0,0,0,0,0,0
"12423",30812,0,0,25859.3948760033,0,0,0,0,0,0,0,0,152.860864266753,0,0,0,543855.2109375,233167.383132935,638.628921508789,0,0,0,0,0,0
"12424",6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12425",6146,0,0,0,0,0,0,0,0,0,0,0,1.36498466134071,0,0,0,0,0,0,0,0,0,0,0,0
"12426",6148,0,0,0,0,0,0,0,0,0,0,0,0.901821315288544,0,0,0,45533.4921875,36462.4208984375,0,0,0,0,0,0,0
"12427",6141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12428",6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12429",31720,0,0,0,0,0,0,0,0,0,0,0,3.00296625494957,0,0,0,0,0,0,0,0,0,0,0,0
"12430",31766,0,0,1383.00248447002,0,0,0,0,0,0,0,0,2.93091927468777,0,0,0,22766.74609375,0,0,0,0,0,0,0,0
"12431",30813,0,0,55.7406120300293,0,0,0,0,0,0,0,0,108.270311357453,0,0,0,125217.103515625,67885.9086303711,0,0,0,0,0,0,0
