,kba,coastal_protection_reef,coastal_protection,coastal_protection_offshore,coastal_protection_onshore,commercial_timber,domestic_timber,flood_nathab,flood_mitigation_500km,flood_mitigation_50km,fuelwood,fwfish,grazing,marinefish,moisture_recycling,nitrogen_retention_500km,nitrogen_retention_50km,rural_nature_access_360,rural_nature_access_60,urban_nature_access_360,urban_nature_access_60,pollination,reef_tourism,sediment_deposition_500km,sediment_deposition_50km,vulnerable_carbon
15763,18141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15764,18142,0,0,0,0,0,0.013634997,0,0,0,0.004807628,0,1.26430604,0,21.12550748,64119.57031,60592.31299,1595.546906,864.7400093,194.3273506,0,3.481102273,0,1163.155879,1087.800074,72
15765,18146,0,0,0,0,6.042567704,4.838285599,4734585.261,116761.9222,1966.735537,24.32614488,0.133028912,10.56233458,0,503.0280899,1146650368,47233570.75,23505.11417,20849.79111,11343.09885,1961.490746,18.95305861,0,172654857.3,6978841.336,1211
15766,18151,0,0,0,0,1.080329031,0,190043.551,208.012433,148.7541958,1.555706715,7.470844477,0,0,325.181348,377299848,79150827.5,12781.48187,3324.888537,7250.464661,624.1768208,13.68354696,0,1506994.466,311153.7876,781
15767,18185,0,0,0,0,0,0.00103415,2783.560899,21.2178308,0.635397101,0.000364636,0,0,0,3.507974947,19777202.5,426483.7656,173.5394859,699.2235003,0,0,0,0,1411212.12,30837.11546,67
15768,14920,0,0,0,0,20.09840356,20.39551909,6183779.626,118013.7038,1653.13233,17.75747448,8.483510098,2.153775737,0,47891.75021,3153764601,47782084.41,13752.52272,14933.8587,552.8120117,0,0.009439003,0,64868288.83,1240112.895,692835
15769,18333,0,24292.76486,9717.835204,6716.165762,4.594993356,0,507175.1198,0.459441681,0.453799245,12.75661874,33.52150535,12.01170991,1292.088307,0,9758985.109,8689544.817,28018.64412,23419.20155,3313.751686,43.35406112,309.0526845,0,14821.54483,13597.41018,3233
15770,18395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15771,18407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15772,18411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15773,30039,0,266.5715027,313.4237061,0,0,0,0,0,0,0,0,0,6.066653855,0,0,0,0,0,0,0,0,36,0,0,0
15774,20581,0,1855.476937,1782.15573,1855.476937,3.496082699,0,0,0,0,0.107176829,0,0.125015301,0,0,28407.43629,25377.53992,494.3403244,1606.449955,0,0,0,0,0,0,2125
15775,100080,0,0,0,0,0.072714471,0.137585093,32735.17501,288.2066376,25.70789688,0.175291338,0.106038631,0,0,114.7303439,19150758.5,4896258.625,779.2069416,517.7934699,0,0,0.003115529,0,199281.4395,51923.78405,1741
15776,100081,0,0,0,0,0,0,1031.60966,0,0,0,0,0,0,385.2402249,0,0,0.08288995,0,0,0,0,0,0,0,5667
15777,100082,0,0,0,0,0,0,0,0,0,0,0,0,24.38898313,0,0,0,0,0,0,0,0,0,0,0,0
15778,49174,0,448.3935588,242.6053491,0,0,0,0,0,0,0,0,0,6445.440206,0,0,0,0,0,0,0,0,0,0,0,0
15779,100083,0,0,0,0,0,0,3025.630552,194.1328297,4.322380316,0,0,0.136925392,0,83.39382453,10697403.45,382732.6328,33.45679706,7.428572342,0,0,0,0,694736.5702,25765.54668,570
15780,100084,0,0,0,0,0.038705537,0.106076679,25362.65305,914.3127526,135.0042243,0.167212904,0,5.801228851,0,526.1494856,10778476.12,2357094.403,2216.899455,576.5793518,0,0,1.23E-05,0,2201976.984,496123.9655,2675
15781,100085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15782,100086,0,0,0,0,0,0,67.05635204,3.688475649,0.312522914,0,0,0,0,1.445647587,498274.4707,65025.96289,3.11340853,2.387495995,0,0,0,0,72182.60968,9369.104889,48
15783,100087,0,0,0,0,0.001130585,0.05859576,2763.287051,548.6087454,478.5422484,0.025202411,0,1.001246266,0,234.925498,319222.6643,279405.3047,292.9619818,326.7158755,0,0,0,0,64565.54742,56617.92487,136
15784,24943,0,0,0,0,1.17955233,0,349896.9104,10521.22385,1953.319886,2.90059102,0.015414834,0.673796773,0,31.53831443,61576848,16545871,6305.317993,5009.213013,2262.59491,172.4421415,16.15183032,0,12507.67165,3776.412025,266
15785,25000,0,0,0,0,5.262614231,0,1424441.872,31049.14097,3099.260572,9,0.116324607,0,0,94.61494329,142577847,25841403.38,10325.05988,7683.299145,4601.392349,2159.723572,5.745360009,0,2560812.44,434746.0706,697
15786,19483,0,476.5062436,312.2521946,309.9175409,0.233836214,0,740.771637,0,0,0.032680805,0,20.75416747,2308.835138,1.325445668,21597.23479,21341.53041,32.2718067,94.64913388,0,0,0,0,0.878603079,0.856983121,13445
15787,100088,0,0,0,0,6.59E-05,0,0,0.345766173,0.319357939,0,0,0,0,2.583408517,1534.987671,1477.406738,1.278113365,5.495560646,0,0,0,0,816.5053101,792.0767822,0
15788,28606,0,0,0,0,0.881950505,0,35386.78492,962.8493036,64.52417913,1.811968376,0,14.93112334,0,513.7065077,19747568.06,1746821.508,2432.0658,814.0890837,802.2857456,0,0.004694962,0,198675.3416,17057.55916,1274
15789,12069,0,0,0,0,91.03494864,19.14929917,12267207.52,1609999.168,868308.5413,38.89663289,4.368625113,1.445556783,0,753.9905422,1569205940,414163394.7,48053.02276,18479.72228,4718.732495,340.5501404,86.67720528,0,41647408.36,19402627.28,44326
15790,23070,0,0,0,0,146.5767193,23.20465385,4273465.112,505766.0576,263042.4883,72.81569061,24.60988726,0.064171121,0,886.1349445,822922043.3,497796488.1,34564.33579,22451.64142,13066.99549,0,58.43286917,0,25568912.25,15929621.62,59381
15791,100100,0,0,0,0,0,0,63.09056297,0,0,0,0,0,0,8.042918501,0,0,0,0,0,0,0,0,0,0,332
15792,100101,0,0,0,0,0,0,0,0,0,0,0.001074705,0,0,0.80429185,0,0,1.725429058,22.97162628,0,0,0,0,0,0,46
15793,100102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15794,100103,0,0,0,0,0,0,8.815507064,0,0,0,0.00330808,0,0,0.913690611,0,0,3.332442284,0,0,0,0,0,0,0,27
15795,100104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15796,100105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15797,100106,0,0,0,0,0,0,147.8359602,0,0,0,0.008924742,0,0,15.58026201,0,0,0.469694916,1.111874163,0,0,0,0,0,0,435
15798,100107,0,0,0,0,0,0,325.4549875,0,0,0,0.065546948,0,0,31.94500413,0,0,40.29437518,8.624768257,0,0,0,0,0,0,1376
15799,100108,0,0,0,0,1.401040649,0.208268084,10826.21406,1643.135083,457.8621404,0.287959633,0.017299461,0,0,72.08980254,4270415.688,1818399.563,78.4796443,84.94237506,0,0,0.019046454,0,310384.4911,133064.7608,1399
15800,100109,0,0,0,0,6.312909006,2.270555213,3270423.325,89469.52595,3899.355696,3.090553093,0,0,0,572.9051781,312682544.5,19435489.62,1076.473771,1320.612151,0,0,0.033464617,0,7951031.287,531138.2461,11667
15801,47041,0,0,0,0,0.000269155,1.669816809,6319.666083,136.2700583,9.666047927,0.95063926,0.03812366,1.90937732,0,170.9427838,9836981.344,1539607.633,1638.634483,2773.255537,9428.227112,0,0.033322334,0,4972896.445,796003.8233,958
15802,29699,0,0,0,0,0.004626758,0.000230116,7077.484473,77.9685543,9.33368557,0.019576692,0,0.673796766,0,64.77556575,7099757.109,1668573.781,48.30343853,22.62016091,0,0,0,0,5069758.194,1230331.661,262
15803,26801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15804,19419,0,0,0,0,12.41479187,0.110139192,486095.4829,9406.263967,3980.211663,0.755731687,0,15.2697414,0,1321.29576,239580714,131028212.8,4792.662968,1793.547964,9863.40564,0,1.04647783,0,31548775.67,17659859.47,17728
15805,26261,0,0,0,0,0.553164205,0.68709476,67435.39785,2093.253709,250.5369248,0.427551861,0,2.669509171,0,194.3266973,38428042.55,11428994.34,2349.491844,1434.363501,0,0,0.161292019,0,14698369.57,4371469.727,1547
15806,18093,0,0,0,0,36.81831107,4.245325347,11169495.71,303152.4679,92006.73397,38.782899,61.78827283,3.37673188,0,948.9707504,1532891119,551857484.3,81230.00947,28700.92074,10379.11433,3499.000632,119.7294615,0,16345958.03,6050093.629,7384
15807,18152,0,0,0,0,0.120348543,2.551980858,2582493.854,20252.47819,6403.05863,3.297023391,0,4.876214859,0,2128.195765,5485410965,1108858581,1302.416602,292.6444133,0,0,6.823854492,0,366155727.6,70217543.57,4558
15808,18162,0,0,0,0,0,0.000832769,36337.68704,194.0156803,8.929756931,0.00029363,0,0,0,494.1030376,1933287716,70462813.24,116.6000196,147.0638585,0,0,0.001567312,0,207792228.5,7468083.727,1841
15809,18164,0,0,0,0,0.069782,2.900574629,1555708.741,9495.157295,2772.411517,3.098643959,0,4.771881243,0,1451.042567,3045614382,501989990.3,1352.082726,805.700857,0,0,0.486302533,0,233237004.2,37290187.62,2548
15810,18171,0,0,0,0,0,2.773722578,604726.9465,4579.093689,1435.549777,2.928230949,0,0.512953967,0,232.1668107,645847588,142391419,1645.401601,1272.173288,0,0,0.112815759,0,11074197.53,2325815.811,765
15811,46894,0,0,0,0,0,0,39016.34009,556.8188806,175.5530272,0,0,0.74308133,0,20.18672975,587072603.5,116136100.6,14.05866018,22.88142668,0,0,0.015786415,0,95106245.06,18555979.24,321
15812,14663,0,172.4132901,176.1620841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0
15813,31537,0,98746.33716,63474.3111,61600.09204,0,0,0,0,0,0,0,0,0,0,527290.5625,513414.3203,6811.492493,4233.976051,3222.642853,9481.505737,0,59,0,0,1010
15814,18153,0,0,0,0,0.133195003,0.572344656,207743.8449,2786.177197,1358.430305,1.151579911,0.027142726,0.929589957,0,6.728909917,351193504,150604006,791.3113346,166.8131561,802.0846252,0,0.31767377,0,485867.9824,169850.7827,347
15815,100112,0,0,0,0,0,0,72080.93554,180.0157412,56.6630924,0,0.211391528,0,0,1468.254594,993064.8076,320250.176,26.55938699,19.16607305,0,0,0,0,3335.818281,1178.531928,25533
15816,100111,0,0,0,0,0,0.371726764,12425.21413,172.4059242,41.65011527,0.340245181,0,0.004891112,0,21.75015009,4516201.25,1516635,230.7423673,169.1476687,0,0,0.000178049,0,1111584.022,382184.6096,874
15817,11188,0,4926.611694,7019.198212,4756.635193,0.000265113,0,0,0,0,0,0,0,78.66641212,8.562366311,8782.314301,8663.362656,0,0,0,0,0,0,0,0,495
15818,11192,0,0,0,0,0,0,0,0,0,0,0,0,23.83541369,0,0,0,0,0,0,0,0,0,0,0,0
15819,11319,0,0,0,0,0.424461413,0,112208.4186,2422.717443,360.155521,0.086402255,0.122420369,0.032026508,0,202.6886139,90799105.09,12011231.3,4845.986414,259.3208997,18408.07129,0,69.19223723,0,9421995.632,1231628.767,2230
15820,11397,0,1011.933512,24.10321808,768.961792,0,0.006976447,0,0,0,0.000419279,0,0,0.452143341,0,2244.692383,2206.163086,328.9264832,85.09397888,0,0,0,0,0,0,43
15821,11417,0,15158.84339,11440.30904,6161.053429,0,0.819437165,767.1504517,10.70833483,10.62931318,0.267175184,0.04358198,0,125.1840801,0,29243.00213,28754.24273,372.6681252,1623.600101,0,0,0,0,30.03344154,29.74715424,538
15822,11508,0,0,0,0,0.021677506,0,0,14.92319822,11.64776497,0.010656831,0,0.506499192,0,4.597757071,17419.05759,8972.644714,87.35020638,84.43035673,0,0,1.544549167,0,785.8611222,300.8670837,216
15823,100110,0,7159.75131,9636.846612,4387.361387,0,7.13E-05,705.635046,0.005660051,0.005592313,5.14E-06,0.015506884,0,0.771352295,11.63710522,1645.578369,1337.248169,0.120345337,0.544768527,0,0,0,0,0.251758307,0.204718962,1843
15824,11139,0,0,0,0,0.109775707,0,27357.40236,1064.843617,13.54778859,0.017080758,0,1.712225436,0,47.53586984,81454939.05,1431658.852,137.9245069,102.221429,0.927018523,0,14.36289358,0,394434.5553,6814.409446,1207
15825,11030,0,0,0,0,0.013310884,0,793.6872427,16.22064431,0.062040985,0.010993768,0,1.348535958,0,30.58547975,10266313.44,109768.7568,294.35812,53.78171957,1709.758118,0,1.402213693,0,135011.7191,1405.7353,388
15826,100113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15827,24804,0,0,0,0,0,0,0,0,0,0,0,0,12.08215714,0.144988206,0,0,27.09049034,235.310585,0,0,0,0,0,0,120
15828,26907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15829,28547,0,334.2539368,287.2765503,334.2539368,0,0,0,0,0,0,0,0,51.13516617,0,498.2695618,495.5464783,0,0,0,0,3.07E-05,0,0,0,80
15830,26913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15831,26905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15832,6036,0,0,0,0,0.556591759,0,57566.94939,873.1303581,99.91202895,2.230204263,15.87775472,4.634220055,0,214.9533143,50685784.5,4824482.211,22253.96545,9192.244305,6209.182953,22667.06382,15.75340051,0,4370984.444,450959.0887,1222
15833,100045,0,0,0,0,0,0.088022984,30405.15682,2328.158317,798.69624,0.100821856,0,3.004996625,0,17.50776864,18294298.88,7647116.563,3203.59726,345.1076329,2576.841614,0,0.155933776,0,326148.5697,145512.9336,569
15834,100046,0,0,0,0,6.531319132,3.496801614,656991.3459,48418.11662,31224.97791,5.33810658,0,10.41726265,0,126.4449957,102683808.9,61444039.38,5739.755895,4067.306294,847.4904842,0,3.90948498,0,11184399.63,6819805.339,4880
15835,100048,0,0,0,0,1.863896087,0,126753.797,6340.914569,1119.196821,0.252081112,0,0.781875371,0,8.960831342,21117102.38,4333417.109,545.9553757,221.0187903,0,0,0.335890915,0,1348090.389,272857.2816,483
15836,100058,0,0,0,0,3.756279256,0,241109.3059,12489.41724,1809.215512,1.359355695,0,0.866310149,0,0,72738649,16735098.94,983.683136,793.0685056,0,0,0.5235517,0,3821564.629,888277.617,874
15837,100060,0,0,0,0,0.069382821,0,6552.052414,422.319443,179.8394957,0.029581576,0,4.145827577,0,120.1748884,9925590.313,5231880,9397.766785,10309.73591,4051.361427,0,0.9798055,0,4484494.582,2339935.196,1252
15838,100025,0,0,0,0,0.981959294,1.169439518,16800.90658,351.9387767,18.74776112,1.004469267,0.019547565,1.655531966,0,144.643894,8947741.438,1070249.383,619.1469784,651.1904336,0,0,0.119846484,0,3267405.259,393003.1233,1861
15839,100024,0,0,0,0,0.000252898,0.147587752,9690.329327,1666.531827,965.8968159,0.032364093,0.054404297,9.859787868,0,208.9581773,8468364.523,4855308.773,2036.234538,1017.488998,0,0,0.161833651,0,589236.7788,302894.8704,757
15840,100026,0,0,0,0,4.49E-06,0,1844.383579,34.2608493,1.028597433,1.80E-05,0.175250527,6.421617884,0,204.5477968,9879207.875,1739245.637,3592.816071,4137.298576,22524.49316,62278.73251,0.013643881,0,6433843.137,1083669.802,410
15841,100049,0,0,0,0,8.243408839,0.463358726,46910.80685,547.7287849,127.7599799,7.871978283,0,14.69077248,0,75.86699743,36882779.16,12819659.23,7319.218277,3532.883758,6871.577637,0,7.261980533,0,3582962.78,1351574.334,3130
15842,100050,0,0,0,0,0.134910291,0.763459778,941387.1041,19506.33493,4925.295402,0.579048043,0,10.98249815,0,125.6630701,64963242.75,20685306.13,6591.484116,5567.180301,2760.847485,976.942215,3.658142569,0,11496285.21,3492419.893,1740
15843,100051,0,0,0,0,0,0,3713.949917,15.09710935,5.906525345,0,0.001142695,0.886723677,0,15.23489233,7034939.938,3444640.563,3231.571167,5126.792053,5133.887329,28769.43359,0.002464239,0,212273.4277,104633.6016,285
15844,100053,0,0,0,0,3.798893712,0,463953.9134,37232.93613,21789.84652,5.27725671,0,13.23619543,0,110.8825347,96008106.5,53199743.63,13739.50647,7921.957669,11987.19251,0,0.201042421,0,21062200.7,11744098.82,2167
15845,100054,0,0,0,0,0.872429198,0,86055.68842,6552.23442,2475.173946,0.946117715,0,3.791769256,0,33.07022965,24945776.56,9412753.563,2065.869041,1171.914941,0,0,0.328162341,0,3656376.429,1379312.594,757
15846,100055,0,0,0,0,3.949584563,0,13534.36353,928.1820767,303.8588343,0.844147625,0,3.348775974,0,85.12387926,6819652.156,3227581.188,2485.510636,3313.250213,941.1223907,0,8.940168887,0,2250474.064,1086917.748,1476
15847,100056,0,0,0,0,1.266579155,0,1193580.346,10666.73242,5702.74507,2.246798862,0,0.473122023,0,26.17980628,16095778.5,6004584,901.1831894,160.8005342,373.4620285,0,0.942049026,0,658798.4199,245965.0343,625
15848,100057,0,0,0,0,1.483226662,0,8107.875882,247.7089665,73.60710053,0.881289944,0,1.690936197,0,9.726538133,5540965.188,2068003.063,457.1195564,398.5761452,0,0,0.009417295,0,16624.79443,5995.626953,525
15849,100059,0,0,0,0,5.74680535,0,352380.8151,18846.74767,1808.9416,2.278139901,0,7.581350383,0,46.2976286,150558803.8,50464902.41,5467.731369,7372.541197,15041.75476,46715.73499,5.043738965,0,3916053.19,1490296.192,1919
15850,14614,0,0,0,0,69.93673103,16.21804724,1969385.977,11891.24934,7772.147623,17.72260353,0.182673599,0,0,917.1405181,343284319.4,163526964.5,11955.89107,10794.44457,0,0,5.849684362,0,9697408.231,4672356.889,62562
15851,32047,0,0,0,0,0,1.060785983,38755.29389,362.3199269,101.617263,0.823000076,0.035198038,2.466485793,0,203.7899485,15285087.17,8171592.289,8154.345467,5856.25696,8950.844063,2411.650898,2.084181685,0,2199807.936,981642.9303,2824
15852,14533,0,0,0,0,8.413473127,1.408998108,93135.30167,4774.298809,1284.124762,14.43705646,0,29.86632552,0,143.9527644,171245247,103549477.2,21459.79549,14859.71067,17230.59321,10588.88864,65.01914133,0,7788853.603,4264073.259,5888
15853,14557,0,0,0,0,29.34574524,0.43160051,277926.7593,2232.02481,522.454225,1.068434021,0.065676576,0,0,1241.078125,102946533,35923011.08,5918.36953,7405.473838,6053.965172,3872.919067,0.092835584,0,5325434.962,1755407.67,15335
15854,14566,0,0,0,0,0.215004006,9.066839418,612392.1898,3754.898368,1787.095779,4.134357456,0,4.13228398,0,444.0359065,158872873.6,40584893.19,8658.054064,6194.569679,4331.226665,0,5.423439043,0,14027847.4,3649134.839,17223
15855,14578,0,0,0,0,12.40491461,0.142598461,73773.05767,3403.322161,1465.298965,1.154882411,0,0,0,0,23088552.53,9016714.75,674.1086512,486.4686852,0,0,0.359990289,0,904994.358,374202.3811,7167
15856,14598,0,0,0,0,0,0,697.427249,8.023593368,2.231944619,0,0,1.828213933,0,10.47192251,5533713.5,2789048.25,954.8084106,1867.127563,369.4630737,1862.89624,0.035780399,0,921634.2813,471346.9297,91
15857,14603,0,0,0,0,7.78172891,3.059553234,117088.0409,4447.671776,1035.707904,8.82597183,0,33.87620491,0,180.9136093,278753138.5,150573677.3,29540.06027,8679.21837,25139.09676,4455.947853,0.627121042,0,17354128.9,9612838.372,5556
15858,14652,0,0,0,0,0.079121029,4.376425991,61634.58328,527.1593717,207.101667,3.310042072,0,0,0,21.32884926,16146559.5,4898576.688,874.3311996,2949.911504,0,0,0.001814887,0,196964.4825,57974.70951,1087
15859,14548,0,0,0,0,75.4162882,2.335951838,2079676.679,63222.25058,18247.44357,2.949030349,0,2.192513198,0,505.7984253,405610966.6,113525269,20261.05007,5972.192721,50168.7127,14317.77235,0.804601093,0,25402325.23,7103977.03,26555
15860,14531,0,0,0,0,0.369106277,0.205955068,63093.72924,347.3351528,232.1259754,0.113200041,0,0,0,39.61072005,20803952.88,5697082.625,184.3668962,243.2385375,0,0,0,0,786664.0685,219512.397,2272
15861,14526,0,0,0,0,3.108549929,0,36705.40655,145.6274449,24.46500401,0.527645832,0,0,0,9.726538133,1091514.289,550523.5781,707.0114822,597.1406507,0,0,0.373189475,0,63548.29443,36249.36755,600
15862,14541,0,0,0,0,0,0.124829006,15699.0772,189.9055376,21.88010152,0.050745157,0,0,0,11.94777512,5976886.5,924155.6953,89.13241014,83.25671899,0,0,0,0,535155.5995,84591.50916,1203
15863,14586,0,0,0,0,0.237670019,0,9185.583008,663.2349955,305.4188489,0.115650952,0,0.347593576,0,1.945307627,1220810.125,604479.3125,398.9291382,347.6399841,286.3157349,0,0.007751247,0,502786.5625,249934.7969,106
15864,14647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15865,14608,0,0,0,0,16.38288704,8.023192586,1267912.428,24850.06763,5447.531126,3.37407144,0.008280733,0,0,2783.060405,929427233.6,235833629.7,4684.246883,5024.82831,0,0,0.680853654,0,19052301.71,4759661.539,87777
15866,14543,0,0,0,0,40.61819922,8.96128729,1576746.453,47623.73951,4470.613176,7.062986467,0,1.008208714,0,522.7151616,331922145.6,67687949.01,6385.368193,6541.257573,949.9884033,0,0.367709975,0,14396103.82,3245900.355,51126
15867,14555,0,0,0,0,2.769022836,2.622676452,226780.8946,7727.772883,3454.413049,3.812465407,0,8.061623738,0,274.1166008,346559886.1,171607070.7,27190.09634,6000.410676,54721.29236,230.6574707,4.409826645,0,39613570.6,19894686.66,4321
15868,14542,0,0,0,0,4.837292642,25.54054451,970560.6957,12939.97962,1750.324034,23.13876316,0,17.27646859,0,5763.088825,445791181.4,100596446.3,18943.28622,15060.77006,8606.803495,0,30.26804452,0,37320979.42,8619235.156,68482
15869,14610,0,0,0,0,44.80320868,13.04660685,1891527.36,22158.92535,3088.4833,16.21107284,0.012616727,28.94595213,0,4987.257867,712582772.6,151024046.2,38331.11353,21943.41771,71887.13724,0,13.4430143,0,50590991.55,8715045.433,137366
15870,14580,0,0,0,0,21.03680775,20.59038323,16747926.95,535992.5283,142397.3076,16.90712693,0,25.76471732,0,1468.75386,1579331360,431448524,34144.80489,10876.48402,55652.91348,687.5955935,25.17522784,0,138237204.9,36669960.88,51369
15871,14634,0,0,0,0,0,5.913000775,665812.1387,5573.141397,152.8979694,4.492002101,0,0,0,427.1329606,165947782.1,16597026.1,2760.013953,2004.776595,0,0,0.011692954,0,8850410.943,840180.9123,41160
15872,14567,0,0,0,0,65.86967556,31.54080954,3310645.317,27011.37795,2989.806836,32.02348326,0.016105561,83.12104442,0,9040.850301,776505233.8,156281480.1,35518.45625,23066.90173,14409.67433,0,21.46311313,0,77602905.81,15766874.81,170358
15873,14632,0,0,0,0,12.99776502,0.643925184,408837.7812,8984.093974,2358.029655,0.340188613,0,0,0,1520.216706,296307725.1,86874652.88,576.2627342,470.5536981,137.9652863,0,1.702924275,0,14322459.81,3589132.377,29702
15874,14597,0,0,0,0,10.48981226,7.466689672,319653.2093,3894.231869,209.1740371,6.887526227,0,5.587644437,0,1192.062998,128977019.6,16157739.51,4608.488927,4102.632025,5966.054675,0,39.50008397,0,18176427.58,2040698.445,29364
15875,14524,0,0,0,0,1.468974412,2.514287671,111387.8559,6124.5376,1230.227206,5.403024585,0.003523099,7.715353711,0,368.2306862,69686065.28,29573412.11,7690.70349,3303.40289,5690.882125,0,5.178544603,0,5046210.488,2244005.071,12010
15876,14545,0,0,0,0,0.012610665,0.514827939,74540.44005,4636.655463,513.4090793,0.328272223,0,0.369952176,0,7.467359452,18889664.13,3867854.344,244.6283388,230.1374378,0,0,0.026058035,0,342765.4432,72011.0116,525
15877,14600,0,0,0,0,1.38246738,7.738292192,902944.0047,41160.43035,3585.953982,6.704328464,0,9.568550402,0,227.0077273,275323839.3,39410599.71,6034.138366,5074.266457,72.1170311,0,2.277632211,0,5846640.894,764058.1538,16955
15878,14577,0,0,0,0,0.046923179,1.527010355,935269.2647,18840.77235,5599.677166,1.137819379,0,7.011275767,0,89.01134134,34181139,9722988.969,3524.164215,517.2121726,1671.643757,0,0.131360435,0,4238696.498,1213083.717,1405
15879,29717,0,0,0,0,2.542181784,0.247422442,1415417.198,30207.95407,10861.91559,0.402857047,0,3.730834028,0,62.83153507,24190866.38,8228538.813,337.0780847,133.3358641,20.06053126,0,1.162006342,0,3936885.458,1342547.178,1610
15880,6312,0,0,0,0,23.00683296,0,951621.196,156569.05,37871.46368,27.66772024,1.175133245,0,0,230.7164542,368978549,124483687.1,7924.09694,4684.869164,1991.589739,3638.613281,3.873386303,0,3057163.224,1071523.712,8474
15881,24264,0,0,0,0,3.486248074,0.414720865,499106.1026,13531.76707,597.2539539,2.302576908,0,14.06741336,0,629.1839983,186290149.4,5477555.668,9280.219875,887.8349852,980.4932003,0,0.064585958,0,927423.6896,27482.96474,6195
15882,6311,0,0,0,0,43.05049315,3.387468224,776883.8811,91556.95013,49439.9548,19.21301616,42.68682612,0,0,624.9973611,92829597.28,50263444.48,16347.77672,2477.478159,3150.18065,0,10.32713198,0,468166.5151,248423.3938,14956
15883,6320,0,0,0,0,19.3316502,0.47659204,317338.2761,33935.09491,23485.40364,4.277015397,13.16924675,0,0,214.0857799,34532779.13,24320970.66,4734.26577,1305.749992,0,0,11.77865643,0,236276.4964,175602.9336,6496
15884,6313,0,0,0,0,24.95216555,6.691865827,641364.4234,98607.4682,30009.44703,25.14893592,0,0,0,366.7339888,183959342.8,54560538.25,13697.02045,1809.251452,299.0328232,0,6.726289327,0,319196.0404,96116.61798,9053
15885,6314,0,0,0,0,2.282219537,4.92880281,287772.7199,37288.65197,21604.12336,7.170849734,52.22202264,0,0,160.1232909,34519574.69,19048446.81,5912.065109,3270.582732,0,0,7.064123021,0,312862.5611,188733.2376,3680
15886,6332,0,0,0,0,18.76650082,1.038581396,336621.3931,49454.29072,24863.43375,6.67324354,29.97046276,0,0,232.4370351,56262112.81,26836745.09,7485.814018,3179.024251,178.0063438,0,5.952870016,0,443717.5876,220858.9463,5252
15887,6315,0,0,0,0,5.251626203,6.488329811,312682.4222,63482.0492,28626.55804,11.95599494,0.837437428,0,0,340.9076515,158122401.6,79706128.63,7910.195872,1695.723311,722.9052253,0,12.62389953,0,2018382.461,998345.1839,8410
15888,6316,0,0,0,0,0.226096689,0,89775.80455,11952.07057,2311.371246,0.489665409,0.044824405,0,0,80.89295142,64382495,18757439.25,2462.50235,1041.321556,344.1505852,0,5.252992108,0,2134201.656,641739.9424,1574
15889,6317,0,0,0,0,7.334840685,2.032935761,238874.6026,29696.24088,13208.40814,5.651875642,0,0,0,132.5974982,36596710.13,17074730.13,4186.110703,1815.318537,60.38851929,0,7.255962602,0,282814.6388,138545.9437,2628
15890,6319,0,0,0,0,2.173569649,7.810921125,301804.9826,75572.01943,30440.91089,10.0739577,0.194436101,0,0,201.4454304,108816363.4,46389300.88,4880.546661,1671.975921,353.6912425,0,7.359791834,0,1499331.36,652266.2148,5387
15891,6322,0,0,0,0,20.45305016,0,237163.592,40298.03775,26064.39141,8.779357246,2.10548427,0,0,228.9925619,28141754.56,17913445.28,8445.084862,2494.31572,0,0,3.592507541,0,411780.663,277232.8765,4701
15892,6323,0,0,0,0,4.405357031,0.567950008,98219.73275,11855.78623,6925.584828,5.786948645,10.67638601,0,0,56.81794192,11381614.69,6434719.656,2291.145706,1980.455226,222.715332,0,6.050464898,0,54408.16755,27238.95088,1273
15893,6324,0,0,0,0,42.14396959,0,1205467.385,94517.2807,43083.01091,14.26009527,0.521387429,0,0,519.0631049,145127013.8,83325956.06,16486.58754,1709.172606,4402.177144,0,7.909001034,0,508924.9929,327287.119,8472
